size,method,runtime,filter,gene_id,runtime_log,runtime_log10,size_log,size_log10
75000,AnnData Not-Backed,0.0233442783355712,Filter3,2222,-3.7574033640560645,-1.631819547294264,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.1770741939544677,Filter3,2222,-1.7311864593535584,-0.7518447264428786,11.225243392518447,4.8750612633917
75000,AnnData Backed,1.6893434524536133,Filter3,2222,0.5243399637809013,0.22771795291139635,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.0133852958679199,Filter4,2222,-4.313598497814831,-1.8733720247471373,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.0126786231994628,Filter4,2222,-4.367837916352351,-1.8969279049196233,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.1680572032928466,Filter4,2222,-1.783450861743661,-0.7745428680008712,11.225243392518447,4.8750612633917
75000,AnnData Backed,2.4318161010742188,Filter4,2222,0.8886383449102474,0.38593072960215913,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.0152702331542968,Filter5,2222,-4.181849891086447,-1.8161543318465585,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.0142138004302978,Filter5,2222,-4.25354192503777,-1.847289786588039,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.1692230701446533,Filter5,2222,-1.7765374927319533,-0.7715404299877257,11.225243392518447,4.8750612633917
75000,AnnData Backed,2.30285382270813,Filter5,2222,0.8341491462700769,0.36226637130940287,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.0334820747375488,Filter6,2222,-3.396745065820054,-1.4751876385177474,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.0148413181304931,Filter6,2222,-4.210340222377907,-1.8285275255140352,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.2314138412475586,Filter6,2222,-1.463547650767002,-0.6356106687305765,11.225243392518447,4.8750612633917
75000,AnnData Backed,0.6247012615203857,Filter6,2222,-0.4704817250827217,-0.20432761703974878,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.0149712562561035,Filter1,7768,-4.201623165828152,-1.8247417559560382,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.0074222087860107,Filter1,7768,-4.903278586045414,-2.1294668331539026,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.1615066528320312,Filter1,7768,-1.8232089431614904,-0.7918095833716948,11.225243392518447,4.8750612633917
75000,AnnData Backed,4.633990287780762,Filter1,7768,1.5334183301471254,0.6659551192321953,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.0183143615722656,Filter2,7768,-4.000069741548076,-1.7372082159824962,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.0158877372741699,Filter2,7768,-4.142207707933245,-1.798937950452525,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.2493677139282226,Filter2,7768,-1.3888267090952793,-0.6031597760799325,11.225243392518447,4.8750612633917
75000,AnnData Backed,3.1438565254211426,Filter2,7768,1.1454502391176453,0.4974627181435537,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.01536226272583,Filter3,7768,-4.175841249232531,-1.8135448118456696,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.0105972290039062,Filter3,7768,-4.547162726764731,-1.9748076805500667,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.1554973125457763,Filter3,7768,-1.861126830176013,-0.808277112467533,11.225243392518447,4.8750612633917
75000,AnnData Backed,1.7732958793640137,Filter3,7768,0.5728398938030083,0.24878120489269126,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.0132019519805908,Filter4,7768,-4.3273905830051,-1.8793618512392107,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.0110437870025634,Filter4,7768,-4.505887271358505,-1.9568819780290991,11.225243392518447,4.8750612633917
