size,type,runtime,filter,runtime_log,runtime_log10,size_log,size_log10
45000,AnnData Backed,2.229924440383911,Filter2,0.8019677016620633,0.3482901474964674,10.714417768752456,4.653212513775344
45000,AnnSql In-Memory,0.004398822784423828,Filter3,-5.4264183228501235,-2.3566635341125073,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,0.006241798400878906,Filter3,-5.076486932854906,-2.2046902623928495,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,0.1497504711151123,Filter3,-1.8987848959807603,-0.8246318026456843,10.714417768752456,4.653212513775344
45000,AnnData Backed,1.3100144863128662,Filter3,0.2700381954060145,0.11727609816794414,10.714417768752456,4.653212513775344
45000,AnnSql In-Memory,0.0042476654052734375,Filter4,-5.461385763381593,-2.3718497005816044,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,0.007230281829833984,Filter4,-4.929477262957913,-2.1408447739701666,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,0.1405324935913086,Filter4,-1.962316545834861,-0.8522232476035296,10.714417768752456,4.653212513775344
45000,AnnData Backed,1.2960145473480225,Filter4,0.25929382267265816,0.11260987637833572,10.714417768752456,4.653212513775344
45000,AnnSql In-Memory,0.0046634674072265625,Filter5,-5.367996028729989,-2.3312910541560035,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,0.007318973541259766,Filter5,-4.917285187445444,-2.1355498228521532,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,0.14145994186401367,Filter5,-1.9557386983455802,-0.8493665247361339,10.714417768752456,4.653212513775344
45000,AnnData Backed,1.1988742351531982,Filter5,0.18138297909534257,0.07877362693228016,10.714417768752456,4.653212513775344
45000,AnnSql In-Memory,0.010767698287963867,Filter6,-4.5312045257921625,-1.967877121926577,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,0.002885103225708008,Filter6,-5.8481945995207445,-2.539838643668257,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,0.157135009765625,Filter6,-1.8506499083530383,-0.8037270431324832,10.714417768752456,4.653212513775344
45000,AnnData Backed,0.28519320487976074,Filter6,-1.2545884165331258,-0.5448608263600749,10.714417768752456,4.653212513775344
50000,AnnSql In-Memory,0.0049364566802978516,Filter1,-5.311107476339129,-2.3065846697691894,10.819778284410283,4.698970004336019
50000,AnnData Not-Backed,0.004732608795166016,Filter1,-5.353278686203461,-2.3248993935084523,10.819778284410283,4.698970004336019
50000,AnnSql On-Disk,0.014609813690185547,Filter1,-4.226061805512643,-1.8353553223162342,10.819778284410283,4.698970004336019
50000,AnnData Backed,6.112627029418945,Filter1,1.8103566364940795,0.7862278975063098,10.819778284410283,4.698970004336019
50000,AnnSql In-Memory,0.0047550201416015625,Filter2,-5.348554347115403,-2.322847639111869,10.819778284410283,4.698970004336019
50000,AnnData Not-Backed,0.006587982177734375,Filter2,-5.022508171932337,-2.1812475843842027,10.819778284410283,4.698970004336019
50000,AnnSql On-Disk,0.13241267204284668,Filter2,-2.021831929765763,-0.878070450433074,10.819778284410283,4.698970004336019
50000,AnnData Backed,2.8428428173065186,Filter2,1.0448045435240263,0.45375284791993054,10.819778284410283,4.698970004336019
50000,AnnSql In-Memory,0.005275249481201172,Filter3,-5.244729305723941,-2.2777569965521804,10.819778284410283,4.698970004336019
50000,AnnData Not-Backed,0.009063959121704102,Filter3,-4.703449265228638,-2.042682061800702,10.819778284410283,4.698970004336019
50000,AnnSql On-Disk,0.14097070693969727,Filter3,-1.9592031623881752,-0.8508711223525851,10.819778284410283,4.698970004336019
50000,AnnData Backed,1.5649900436401367,Filter3,0.4478794620805932,0.19451157893939836,10.819778284410283,4.698970004336019
50000,AnnSql In-Memory,0.005869150161743164,Filter4,-5.13804543215765,-2.2314247789542763,10.819778284410283,4.698970004336019
50000,AnnData Not-Backed,0.009055852890014648,Filter4,-4.704344002130434,-2.043070641099907,10.819778284410283,4.698970004336019
50000,AnnSql On-Disk,0.14313697814941406,Filter4,-1.9439532180485457,-0.8442481556765523,10.819778284410283,4.698970004336019
50000,AnnData Backed,1.5171635150909424,Filter4,0.41684248301573984,0.1810323901965858,10.819778284410283,4.698970004336019
50000,AnnSql In-Memory,0.005145549774169922,Filter5,-5.269623059395117,-2.2885682164054315,10.819778284410283,4.698970004336019
50000,AnnData Not-Backed,0.008393049240112305,Filter5,-4.780351387091518,-2.0760802289724025,10.819778284410283,4.698970004336019
50000,AnnSql On-Disk,0.12584900856018066,Filter5,-2.072672435380348,-0.9001502014786595,10.819778284410283,4.698970004336019
50000,AnnData Backed,1.4576506614685059,Filter5,0.37682600368993424,0.16365345404019285,10.819778284410283,4.698970004336019
50000,AnnSql In-Memory,0.013100862503051758,Filter6,-4.335077211014769,-1.882700111368253,10.819778284410283,4.698970004336019
50000,AnnData Not-Backed,0.0032575130462646484,Filter6,-5.726791243980309,-2.487113836272507,10.819778284410283,4.698970004336019
50000,AnnSql On-Disk,0.1542196273803711,Filter6,-1.8693775407365694,-0.8118603505357634,10.819778284410283,4.698970004336019
50000,AnnData Backed,0.3856062889099121,Filter6,-0.952938406965071,-0.4138558917386057,10.819778284410283,4.698970004336019
75000,AnnSql In-Memory,0.004791975021362305,Filter1,-5.340812630753045,-2.3194854544152372,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.007654666900634766,Filter1,-4.872439764779437,-2.116073703249688,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.015024662017822266,Filter1,-4.1980622934679666,-1.8231952887392475,11.225243392518447,4.8750612633917
75000,AnnData Backed,17.434746265411377,Filter1,2.8584651268477197,1.2414156313028435,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.004244327545166016,Filter2,-5.46217188279992,-2.372191107907101,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.007846593856811523,Filter2,-4.847675744942111,-2.1053188260845945,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.14044904708862305,Filter2,-1.9629105101567657,-0.8524812030309803,11.225243392518447,4.8750612633917
75000,AnnData Backed,6.419334888458252,Filter2,1.8593145124064054,0.8074900328607371,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.004133701324462891,Filter3,-5.488582068890211,-2.3836609059921523,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.010013580322265625,Filter3,-4.603813075053291,-1.999410614209686,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.14798831939697266,Filter3,-1.9106219313260333,-0.8297725617782301,11.225243392518447,4.8750612633917
75000,AnnData Backed,2.8834075927734375,Filter3,1.0589727866631424,0.45990603773351224,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.004361629486083984,Filter4,-5.434909556102487,-2.360351229858562,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.011993169784545898,Filter4,-4.423417975862371,-1.9210660180686794,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.15560126304626465,Filter4,-1.860458550006879,-0.8079868820777126,11.225243392518447,4.8750612633917
75000,AnnData Backed,3.1093180179595947,Filter4,1.1344034153145581,0.4926651435233154,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.008086681365966797,Filter5,-4.817536846415451,-2.092229668763824,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.016588449478149414,Filter5,-4.099048640380262,-1.780194205570175,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.1731722354888916,Filter5,-1.7534685988856498,-0.7615217366866641,11.225243392518447,4.8750612633917
75000,AnnData Backed,2.727055549621582,Filter5,1.0032224738875843,0.43569398453070707,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.01906418800354004,Filter6,-3.9599436775295365,-1.7197816877987477,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.005036592483520508,Filter6,-5.291025520093422,-2.297863186985856,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.17478322982788086,Filter6,-1.7442087595629276,-0.7575002395654952,11.225243392518447,4.8750612633917
75000,AnnData Backed,0.4912559986114502,Filter6,-0.7107899049593251,-0.3086921335163717,11.225243392518447,4.8750612633917
100000,AnnSql In-Memory,0.004589080810546875,Filter1,-5.384075534104337,-2.338274294611817,11.512925464970229,5.0
100000,AnnData Not-Backed,0.10860776901245117,Filter1,-2.2200123361731388,-0.964139107357141,11.512925464970229,5.0
100000,AnnSql On-Disk,0.014354944229125977,Filter1,-4.243660850535014,-1.842998490456217,11.512925464970229,5.0
100000,AnnData Backed,34.02454161643982,Filter1,3.5270820764832207,1.5317922830365258,11.512925464970229,5.0
100000,AnnSql In-Memory,0.00428318977355957,Filter2,-5.4530572727711775,-2.368232683066918,11.512925464970229,5.0
100000,AnnData Not-Backed,0.010912418365478516,Filter2,-4.517853838671109,-1.9620789921802868,11.512925464970229,5.0
100000,AnnSql On-Disk,0.12705516815185547,Filter2,-2.0631338919491946,-0.896007664701115,11.512925464970229,5.0
100000,AnnData Backed,11.767717599868774,Filter2,2.4653599857192843,1.0706922377029648,11.512925464970229,5.0
100000,AnnSql In-Memory,0.0043926239013671875,Filter3,-5.427828530818275,-2.3572759796514116,11.512925464970229,5.0
100000,AnnData Not-Backed,0.013568878173828125,Filter3,-4.29997647813056,-1.8674560567658811,11.512925464970229,5.0
100000,AnnSql On-Disk,0.12851977348327637,Filter3,-2.0516725072377726,-0.8910300485659741,11.512925464970229,5.0
100000,AnnData Backed,4.674292802810669,Filter3,1.5420778791718082,0.6697159135893858,11.512925464970229,5.0
100000,AnnSql In-Memory,0.004327058792114258,Filter4,-5.442867230562396,-2.363807203965283,11.512925464970229,5.0
100000,AnnData Not-Backed,0.025818347930908203,Filter4,-3.6566698796963717,-1.588071550893962,11.512925464970229,5.0
100000,AnnSql On-Disk,0.1273787021636963,Filter4,-2.0605907227884495,-0.8949031803680567,11.512925464970229,5.0
100000,AnnData Backed,3.4019317626953125,Filter4,1.224343435775831,0.5317255981119118,11.512925464970229,5.0
100000,AnnSql In-Memory,0.004618406295776367,Filter5,-5.37770559102422,-2.3355078634820843,11.512925464970229,5.0
100000,AnnData Not-Backed,0.01648545265197754,Filter5,-4.105276944420038,-1.7828991236462652,11.512925464970229,5.0
100000,AnnSql On-Disk,0.12905430793762207,Filter5,-2.047521971448122,-0.889227493775587,11.512925464970229,5.0
100000,AnnData Backed,2.786377191543579,Filter5,1.0247422544000548,0.4450399064590421,11.512925464970229,5.0
100000,AnnSql In-Memory,0.02267765998840332,Filter6,-3.786374980559996,-1.6444017604737386,11.512925464970229,5.0
100000,AnnData Not-Backed,0.005434513092041016,Filter6,-5.214985349903116,-2.2648393606692223,11.512925464970229,5.0
100000,AnnSql On-Disk,0.15367531776428223,Filter6,-1.872913228422975,-0.8133958801877027,11.512925464970229,5.0
100000,AnnData Backed,0.6664385795593262,Filter6,-0.4058072973092223,-0.1762398699374676,11.512925464970229,5.0
250000,AnnSql On-Disk,0.017035961151123047,Filter1,-4.072428807322746,-1.76863335896411,12.429216196844383,5.3979400086720375
250000,AnnData Backed,215.10193848609924,Filter1,5.371112048255853,2.3326443242415893,12.429216196844383,5.3979400086720375
250000,AnnSql On-Disk,0.15189456939697266,Filter2,-1.8845686211915018,-0.8184577529514889,12.429216196844383,5.3979400086720375
250000,AnnData Backed,83.29797983169556,Filter2,4.422424297158378,1.9206344688907504,12.429216196844383,5.3979400086720375
250000,AnnSql On-Disk,0.16032767295837402,Filter3,-1.8305356019616041,-0.7949915108593721,12.429216196844383,5.3979400086720375
250000,AnnData Backed,25.393998384475708,Filter3,3.234512862029251,1.404731087624398,12.429216196844383,5.3979400086720375
250000,AnnSql On-Disk,0.15089035034179688,Filter4,-1.8912018626235187,-0.8213385331025459,12.429216196844383,5.3979400086720375
250000,AnnData Backed,10.370596647262573,Filter4,2.33897455648434,1.0158037431932545,12.429216196844383,5.3979400086720375
250000,AnnSql On-Disk,0.15168190002441406,Filter5,-1.885969714021616,-0.8190662398362417,12.429216196844383,5.3979400086720375
250000,AnnData Backed,6.1402623653411865,Filter5,1.8148674717577227,0.7881869283700846,12.429216196844383,5.3979400086720375
250000,AnnSql On-Disk,0.19477319717407227,Filter6,-1.6359194887491517,-0.7104708068017455,12.429216196844383,5.3979400086720375
250000,AnnData Backed,1.6546175479888916,Filter6,0.5035698932954243,0.21869762591081213,12.429216196844383,5.3979400086720375
